site_num,date_local,pm_tot,site
124,2009-06-18,4.3,queens
124,2009-06-20,8.1,queens
124,2009-06-21,3.8,queens
124,2009-06-22,3.9,queens
124,2009-06-23,6.1,queens
124,2009-06-24,6.5,queens
124,2009-06-25,7.1,queens
124,2009-06-26,15,queens
124,2009-06-27,8,queens
124,2009-06-28,9.2,queens
124,2009-06-29,14.2,queens
124,2009-06-30,16.8,queens
124,2009-07-01,13.6,queens
124,2009-07-02,13.8,queens
124,2009-07-03,10.3,queens
124,2009-07-04,6.3,queens
124,2009-07-05,6.1,queens
124,2009-07-06,10.8,queens
124,2009-07-10,7.7,queens
124,2009-07-11,6.6,queens
124,2009-07-12,4.8,queens
124,2009-07-13,6.5,queens
124,2009-07-14,6.8,queens
124,2009-07-15,8.5,queens
124,2009-07-16,21.3,queens
124,2009-07-17,21.5,queens
124,2009-07-18,12.6,queens
124,2009-07-19,7.2,queens
124,2009-07-20,12.8,queens
124,2009-07-21,8.3,queens
124,2009-07-22,10.8,queens
124,2009-07-23,9.4,queens
124,2009-07-24,7,queens
124,2009-07-25,16.2,queens
124,2009-07-26,13.6,queens
124,2009-07-27,13,queens
124,2009-07-28,17.8,queens
124,2009-07-29,15.5,queens
124,2009-07-30,11.5,queens
124,2009-07-31,13.5,queens
124,2009-08-01,10.9,queens
124,2009-08-02,6.5,queens
124,2009-08-03,13.7,queens
124,2009-08-04,21.1,queens
124,2009-08-07,6,queens
124,2009-08-08,4.3,queens
124,2009-08-09,15.9,queens
124,2009-08-10,13.5,queens
124,2009-08-11,10.4,queens
124,2009-08-12,11.2,queens
124,2009-08-13,5.9,queens
124,2009-08-14,11.5,queens
124,2009-08-15,14.3,queens
124,2009-08-16,22.9,queens
124,2009-08-17,25.3,queens
124,2009-08-18,18.3,queens
124,2009-08-19,14.8,queens
124,2009-08-20,20.5,queens
124,2009-08-21,10.6,queens
124,2009-08-22,5.8,queens
124,2009-08-23,9.1,queens
124,2009-08-24,12.5,queens
124,2009-08-25,8.9,queens
124,2009-08-26,20.8,queens
124,2009-08-27,5.6,queens
124,2009-08-28,6,queens
124,2009-08-29,4.4,queens
124,2009-08-30,9.6,queens
124,2009-08-31,3.7,queens
124,2009-09-01,4.2,queens
124,2009-09-02,7.1,queens
124,2009-09-03,6.1,queens
124,2009-09-04,9.8,queens
124,2009-09-05,12.8,queens
124,2009-09-06,5.2,queens
124,2009-09-07,4.2,queens
124,2009-09-08,9.7,queens
124,2009-09-09,9,queens
124,2009-09-10,4.4,queens
124,2009-09-11,2.7,queens
124,2009-09-13,4.8,queens
124,2009-09-14,6.6,queens
124,2009-09-15,10.3,queens
124,2009-09-16,5.8,queens
124,2009-09-17,5.3,queens
124,2009-09-18,10.3,queens
124,2009-09-19,4.3,queens
124,2009-09-20,6.6,queens
124,2009-09-21,6.1,queens
124,2009-09-22,5.3,queens
124,2009-09-23,5.3,queens
124,2009-09-24,9.1,queens
124,2009-09-25,3.4,queens
124,2009-09-26,2.8,queens
124,2009-09-27,2.9,queens
124,2009-09-28,9.3,queens
124,2009-09-29,5.5,queens
124,2009-09-30,2,queens
124,2009-10-01,3.4,queens
124,2009-10-02,7.5,queens
124,2009-10-03,7,queens
124,2009-10-04,10,queens
124,2009-10-05,4.5,queens
124,2009-10-06,5.2,queens
124,2009-10-07,4.7,queens
124,2009-10-08,3.4,queens
124,2009-10-09,10.7,queens
124,2009-10-10,6.2,queens
124,2009-10-11,5.3,queens
124,2009-10-12,4.5,queens
124,2009-10-13,8.5,queens
124,2009-10-14,4,queens
124,2009-10-15,3.3,queens
124,2009-10-16,3.8,queens
124,2009-10-17,4.3,queens
124,2009-10-18,3.4,queens
124,2009-10-19,8.8,queens
124,2009-10-20,13,queens
124,2009-10-21,24.4,queens
124,2009-10-22,17.8,queens
124,2009-10-25,4.1,queens
124,2009-10-26,6.3,queens
124,2009-10-28,2.8,queens
124,2009-10-30,7.2,queens
124,2009-10-31,5.4,queens
124,2009-11-01,4.4,queens
124,2009-11-02,4.6,queens
124,2009-11-03,7.8,queens
124,2009-11-06,3.7,queens
124,2009-11-07,6.8,queens
124,2009-11-08,19.7,queens
124,2009-11-09,31.5,queens
124,2009-11-11,4.1,queens
124,2009-11-12,3.2,queens
124,2009-11-15,6.1,queens
124,2009-11-18,6.5,queens
124,2009-11-19,8.7,queens
124,2009-11-20,6.4,queens
124,2009-11-21,9.5,queens
124,2009-11-22,8.8,queens
124,2009-11-23,5.6,queens
124,2009-11-24,4.7,queens
124,2009-11-25,6.8,queens
124,2009-11-26,10.5,queens
124,2009-11-27,5.9,queens
124,2009-11-28,3.9,queens
124,2009-11-29,10.8,queens
124,2009-11-30,8.2,queens
124,2009-12-01,7.5,queens
124,2009-12-02,11.3,queens
124,2009-12-03,3.3,queens
124,2009-12-04,7.1,queens
124,2009-12-05,8.1,queens
124,2009-12-06,11,queens
124,2009-12-07,23.7,queens
124,2009-12-08,15.5,queens
124,2009-12-09,7.8,queens
124,2009-12-10,5.8,queens
124,2009-12-11,6.9,queens
124,2009-12-12,10.3,queens
124,2009-12-13,12,queens
124,2009-12-14,9.3,queens
124,2009-12-15,12.7,queens
124,2009-12-16,5.4,queens
124,2009-12-17,5.7,queens
124,2009-12-18,8.3,queens
124,2009-12-19,7.5,queens
124,2009-12-20,7.5,queens
124,2009-12-21,5.5,queens
124,2009-12-22,5.6,queens
124,2009-12-23,5.5,queens
124,2009-12-24,7.7,queens
124,2009-12-25,11,queens
124,2009-12-26,2.8,queens
124,2009-12-27,6.6,queens
124,2009-12-28,10.4,queens
124,2009-12-29,5.5,queens
124,2009-12-30,9.5,queens
124,2009-12-31,20.4,queens
110,2010-01-01,26.2,bronx
110,2010-01-02,6.3,bronx
110,2010-01-03,6.8,bronx
110,2010-01-04,6.8,bronx
110,2010-01-05,7.1,bronx
110,2010-01-06,6.3,bronx
110,2010-01-07,6.9,bronx
110,2010-01-08,12.3,bronx
110,2010-01-09,6.1,bronx
110,2010-01-10,7.8,bronx
110,2010-01-11,14.4,bronx
110,2010-01-12,12.8,bronx
110,2010-01-13,13,bronx
110,2010-01-14,35.9,bronx
110,2010-01-15,21.6,bronx
110,2010-01-16,15.1,bronx
110,2010-01-17,20.4,bronx
110,2010-01-18,5.8,bronx
110,2010-01-19,25.4,bronx
110,2010-01-20,13.6,bronx
110,2010-01-21,14.7,bronx
110,2010-01-22,11.8,bronx
110,2010-01-23,14,bronx
110,2010-01-24,14.3,bronx
110,2010-01-25,5.9,bronx
110,2010-01-26,7.9,bronx
110,2010-01-27,10.8,bronx
110,2010-01-28,16.1,bronx
110,2010-01-29,5.2,bronx
110,2010-01-30,7,bronx
110,2010-01-31,11.9,bronx
110,2010-02-01,17,bronx
110,2010-02-02,15,bronx
110,2010-02-03,23.2,bronx
110,2010-02-04,7.8,bronx
110,2010-02-05,14,bronx
110,2010-02-06,7.5,bronx
110,2010-02-07,6.3,bronx
110,2010-02-09,12.5,bronx
110,2010-02-10,11.8,bronx
110,2010-02-11,6.5,bronx
110,2010-02-12,10.2,bronx
110,2010-02-13,10.2,bronx
110,2010-02-14,5.9,bronx
110,2010-02-15,13.6,bronx
110,2010-02-16,16.1,bronx
110,2010-02-17,10.1,bronx
110,2010-02-18,4.9,bronx
110,2010-02-19,4.5,bronx
110,2010-02-20,7.3,bronx
110,2010-02-21,6.4,bronx
110,2010-02-22,7.5,bronx
110,2010-02-23,4.5,bronx
110,2010-02-24,7.8,bronx
110,2010-02-28,21.5,bronx
110,2010-03-01,5.3,bronx
110,2010-03-02,8.1,bronx
110,2010-03-03,5.9,bronx
110,2010-03-04,5,bronx
110,2010-03-05,6.7,bronx
110,2010-03-06,5.5,bronx
110,2010-03-07,9.4,bronx
110,2010-03-08,9,bronx
110,2010-03-09,10.1,bronx
110,2010-03-10,14.4,bronx
110,2010-03-11,11.4,bronx
110,2010-03-12,5.8,bronx
110,2010-03-13,3.3,bronx
110,2010-03-14,2.8,bronx
110,2010-03-15,2.5,bronx
110,2010-03-16,6.6,bronx
110,2010-03-17,12.1,bronx
110,2010-03-18,12.4,bronx
110,2010-03-19,18,bronx
110,2010-03-20,16,bronx
110,2010-03-23,10,bronx
110,2010-03-24,3.9,bronx
110,2010-03-25,15,bronx
110,2010-03-26,6,bronx
110,2010-03-27,5.3,bronx
110,2010-03-28,6.3,bronx
110,2010-03-29,11.2,bronx
110,2010-03-30,4,bronx
110,2010-03-31,4,bronx
110,2010-04-01,7.9,bronx
110,2010-04-02,11.8,bronx
110,2010-04-03,7.5,bronx
110,2010-04-04,8.3,bronx
110,2010-04-05,13.8,bronx
110,2010-04-06,26.6,bronx
110,2010-04-07,18.8,bronx
110,2010-04-08,19.5,bronx
110,2010-04-09,7.2,bronx
110,2010-04-10,4.7,bronx
110,2010-04-11,10.4,bronx
110,2010-04-12,6.3,bronx
110,2010-04-13,7.5,bronx
110,2010-04-14,9.4,bronx
110,2010-04-15,8.3,bronx
110,2010-04-16,8.1,bronx
110,2010-04-17,9,bronx
110,2010-04-18,5.8,bronx
110,2010-04-19,6.1,bronx
110,2010-04-20,5.6,bronx
110,2010-04-21,11.4,bronx
110,2010-04-22,13.8,bronx
110,2010-04-23,6,bronx
110,2010-04-24,5.7,bronx
110,2010-04-25,5.7,bronx
110,2010-04-26,4.3,bronx
110,2010-04-29,4.4,bronx
110,2010-04-30,10.9,bronx
110,2010-05-02,18.8,bronx
110,2010-05-03,10.2,bronx
110,2010-05-04,9.5,bronx
110,2010-05-05,8.7,bronx
110,2010-05-06,9.4,bronx
110,2010-05-07,4.8,bronx
110,2010-05-08,6.7,bronx
110,2010-05-11,6.3,bronx
110,2010-05-12,5.8,bronx
110,2010-05-13,6.9,bronx
110,2010-05-14,14,bronx
110,2010-05-15,5.5,bronx
110,2010-05-16,4.8,bronx
110,2010-05-17,8,bronx
110,2010-05-18,5.1,bronx
110,2010-05-19,3.8,bronx
110,2010-05-20,7.5,bronx
110,2010-05-21,15.8,bronx
110,2010-05-22,9.2,bronx
110,2010-05-23,7.4,bronx
110,2010-05-24,13.8,bronx
110,2010-05-25,10.3,bronx
110,2010-05-26,13.8,bronx
110,2010-05-27,9.1,bronx
110,2010-05-28,7.6,bronx
110,2010-05-29,10.7,bronx
110,2010-05-30,9.7,bronx
110,2010-05-31,19,bronx
110,2010-06-01,14.8,bronx
110,2010-06-02,12.1,bronx
110,2010-06-03,15,bronx
110,2010-06-04,16.1,bronx
110,2010-06-05,18,bronx
110,2010-06-06,10.8,bronx
110,2010-06-07,4.8,bronx
110,2010-06-08,4.3,bronx
110,2010-06-09,8.7,bronx
110,2010-06-10,10.4,bronx
110,2010-06-11,5,bronx
110,2010-06-12,11,bronx
110,2010-06-13,12,bronx
110,2010-06-14,18,bronx
110,2010-06-15,8.8,bronx
110,2010-06-16,18.3,bronx
110,2010-01-02,5.9,bronx
110,2010-01-05,6.9,bronx
110,2010-01-08,12.6,bronx
110,2010-01-11,14.3,bronx
110,2010-01-14,36.6,bronx
110,2010-01-17,21.5,bronx
110,2010-01-20,14.2,bronx
110,2010-01-23,14.4,bronx
110,2010-01-26,7.5,bronx
110,2010-01-29,5,bronx
110,2010-02-01,17.5,bronx
110,2010-02-04,8.2,bronx
110,2010-02-07,6.1,bronx
110,2010-02-13,10.5,bronx
110,2010-02-19,5.3,bronx
110,2010-02-22,8.1,bronx
110,2010-02-25,10,bronx
110,2010-02-28,22.9,bronx
110,2010-03-03,5.8,bronx
110,2010-03-06,5.6,bronx
110,2010-03-09,10.5,bronx
110,2010-03-12,5.9,bronx
110,2010-03-15,2.4,bronx
110,2010-03-18,12.8,bronx
110,2010-03-21,17.3,bronx
110,2010-03-24,4.1,bronx
110,2010-03-27,5.8,bronx
110,2010-03-30,4.2,bronx
110,2010-04-02,12.2,bronx
110,2010-04-08,19.3,bronx
110,2010-04-11,10.8,bronx
110,2010-04-14,10.2,bronx
110,2010-04-17,7.9,bronx
110,2010-04-20,5.5,bronx
110,2010-04-26,6,bronx
110,2010-04-29,4.1,bronx
110,2010-05-05,9,bronx
110,2010-05-08,7.1,bronx
110,2010-05-11,6.1,bronx
110,2010-05-14,13.5,bronx
110,2010-05-17,7.9,bronx
110,2010-05-20,7.6,bronx
110,2010-05-23,7.1,bronx
110,2010-05-29,10.5,bronx
110,2010-06-01,14.6,bronx
110,2010-06-04,16,bronx
110,2010-06-07,4.9,bronx
110,2010-06-13,11.8,bronx
110,2010-06-16,11,bronx
134,2010-01-02,6.5,manhattan
134,2010-01-05,8,manhattan
134,2010-01-08,12.8,manhattan
134,2010-01-11,15.9,manhattan
134,2010-01-14,28.4,manhattan
134,2010-01-17,21.9,manhattan
134,2010-01-20,12.3,manhattan
134,2010-01-23,12.9,manhattan
134,2010-01-26,5.9,manhattan
134,2010-01-29,5.3,manhattan
134,2010-02-01,16.5,manhattan
134,2010-02-04,8.6,manhattan
134,2010-02-07,5.2,manhattan
134,2010-02-10,10.6,manhattan
134,2010-02-13,10.4,manhattan
134,2010-03-03,7,manhattan
134,2010-03-06,6.3,manhattan
134,2010-03-09,10.8,manhattan
134,2010-03-12,8.7,manhattan
134,2010-03-15,4.5,manhattan
134,2010-03-18,16.5,manhattan
134,2010-03-21,21.3,manhattan
134,2010-03-24,18.5,manhattan
134,2010-03-27,7.6,manhattan
134,2010-03-30,3.9,manhattan
134,2010-04-02,9,manhattan
134,2010-04-05,13.3,manhattan
134,2010-04-08,22.2,manhattan
134,2010-04-14,12.5,manhattan
134,2010-04-17,11.5,manhattan
134,2010-04-20,7,manhattan
134,2010-04-23,7.4,manhattan
134,2010-04-26,7.6,manhattan
134,2010-04-29,5.8,manhattan
134,2010-05-02,21.9,manhattan
134,2010-05-05,12,manhattan
134,2010-05-08,9.7,manhattan
134,2010-05-11,6.9,manhattan
134,2010-05-14,14.8,manhattan
134,2010-05-17,8.3,manhattan
134,2010-05-20,9.4,manhattan
134,2010-05-23,10,manhattan
134,2010-05-26,17,manhattan
134,2010-05-29,9.9,manhattan
134,2010-06-01,16,manhattan
134,2010-06-04,17.2,manhattan
134,2010-06-07,6,manhattan
134,2010-06-10,11.7,manhattan
134,2010-06-13,15,manhattan
134,2010-06-16,9.9,manhattan
134,2010-06-19,13.3,manhattan
134,2010-06-22,16.4,manhattan
134,2010-06-25,8.8,manhattan
134,2010-06-28,20.2,manhattan
134,2010-07-01,4.9,manhattan
134,2010-07-04,19.2,manhattan
134,2010-07-07,27,manhattan
134,2010-07-10,6.9,manhattan
134,2010-07-13,11.2,manhattan
134,2010-07-16,23.8,manhattan
134,2010-07-22,8.8,manhattan
134,2010-07-25,10.8,manhattan
134,2010-07-28,20.5,manhattan
134,2010-07-31,8.9,manhattan
134,2010-08-03,7.5,manhattan
134,2010-08-06,15.5,manhattan
134,2010-08-09,21,manhattan
134,2010-08-12,10.6,manhattan
134,2010-08-15,6.3,manhattan
134,2010-08-18,14.1,manhattan
134,2010-08-21,10,manhattan
134,2010-08-24,4,manhattan
134,2010-08-27,5.9,manhattan
134,2010-08-30,16.8,manhattan
134,2010-09-02,25,manhattan
134,2010-09-05,6.5,manhattan
134,2010-09-08,10.9,manhattan
134,2010-09-11,5.5,manhattan
134,2010-09-14,11.5,manhattan
134,2010-09-17,8.8,manhattan
134,2010-09-20,6.8,manhattan
134,2010-09-23,12.1,manhattan
134,2010-09-26,5.9,manhattan
134,2010-09-29,11.5,manhattan
134,2010-10-02,3.8,manhattan
134,2010-10-05,5.2,manhattan
134,2010-10-08,6.6,manhattan
134,2010-10-11,17,manhattan
134,2010-10-14,9.7,manhattan
134,2010-10-17,8,manhattan
134,2010-10-20,15.4,manhattan
134,2010-10-23,10,manhattan
134,2010-10-26,9.4,manhattan
134,2010-10-29,4.5,manhattan
134,2010-11-01,3.5,manhattan
134,2010-11-04,7.4,manhattan
134,2010-11-07,7.7,manhattan
134,2010-11-10,5.7,manhattan
134,2010-11-13,15.6,manhattan
134,2010-11-16,12.6,manhattan
134,2010-11-19,5.8,manhattan
134,2010-11-22,15.3,manhattan
134,2010-11-25,9.1,manhattan
134,2010-11-28,6.2,manhattan
134,2010-12-01,4,manhattan
134,2010-12-04,7.7,manhattan
134,2010-12-07,4.5,manhattan
134,2010-12-10,13.5,manhattan
134,2010-12-13,8.7,manhattan
134,2010-12-16,15,manhattan
134,2010-12-19,24.4,manhattan
134,2010-12-22,6.3,manhattan
134,2010-12-25,9.4,manhattan
134,2010-12-28,10.8,manhattan
134,2010-12-31,41,manhattan
124,2010-01-01,27.5,queens
124,2010-01-02,5.4,queens
124,2010-01-03,5.2,queens
124,2010-01-04,6.2,queens
124,2010-01-05,5.8,queens
124,2010-01-06,4.6,queens
124,2010-01-07,5.4,queens
124,2010-01-08,11.5,queens
124,2010-01-09,4.3,queens
124,2010-01-10,6.3,queens
124,2010-01-11,14.3,queens
124,2010-01-12,12.6,queens
124,2010-01-13,11.9,queens
124,2010-01-14,28.4,queens
124,2010-01-15,22.3,queens
124,2010-01-16,15.5,queens
124,2010-01-17,20.8,queens
124,2010-01-18,3.5,queens
124,2010-01-19,20.4,queens
124,2010-01-20,11.6,queens
124,2010-01-21,13.3,queens
124,2010-01-22,8.5,queens
124,2010-01-23,9.3,queens
124,2010-01-24,11.4,queens
124,2010-01-25,5,queens
124,2010-01-26,4.9,queens
124,2010-01-27,9.3,queens
124,2010-01-28,11.7,queens
124,2010-01-29,3.5,queens
124,2010-01-30,5.6,queens
124,2010-01-31,7.7,queens
124,2010-02-01,14.6,queens
124,2010-02-02,13.7,queens
124,2010-02-03,19.3,queens
124,2010-02-04,7.2,queens
124,2010-02-05,14.2,queens
124,2010-02-06,6,queens
124,2010-02-07,7.5,queens
124,2010-02-08,4.6,queens
124,2010-02-09,11.1,queens
124,2010-02-10,8.9,queens
124,2010-02-11,5,queens
124,2010-02-12,7.9,queens
124,2010-02-13,7,queens
124,2010-02-14,6,queens
124,2010-02-15,13,queens
124,2010-02-16,14.2,queens
124,2010-02-17,9.3,queens
124,2010-02-18,4.3,queens
124,2010-02-19,4,queens
124,2010-02-20,5.8,queens
124,2010-02-21,5.3,queens
124,2010-02-22,5.3,queens
124,2010-02-23,2.8,queens
124,2010-02-24,5.6,queens
124,2010-02-25,8.2,queens
124,2010-02-26,6.4,queens
124,2010-02-27,13.6,queens
124,2010-02-28,22.4,queens
124,2010-03-01,4.4,queens
124,2010-03-02,7.3,queens
124,2010-03-03,4.2,queens
124,2010-03-04,3.7,queens
124,2010-03-05,3.8,queens
124,2010-03-06,4.1,queens
124,2010-03-07,9.1,queens
124,2010-03-08,8.9,queens
124,2010-03-09,9.4,queens
124,2010-03-10,13.1,queens
124,2010-03-11,11.8,queens
124,2010-03-12,6.2,queens
124,2010-03-13,2.1,queens
124,2010-03-14,1.7,queens
124,2010-03-15,1.5,queens
124,2010-03-16,4.7,queens
124,2010-03-17,12.1,queens
124,2010-03-18,15.2,queens
124,2010-03-19,18.6,queens
124,2010-03-20,14.3,queens
124,2010-03-21,17.5,queens
124,2010-03-22,9.4,queens
124,2010-03-23,8.8,queens
124,2010-03-24,3.3,queens
124,2010-03-25,12.3,queens
124,2010-03-26,4.8,queens
124,2010-03-27,5.1,queens
124,2010-03-28,4.8,queens
124,2010-03-29,7.2,queens
124,2010-03-30,2.4,queens
124,2010-03-31,2.6,queens
124,2010-04-01,6.2,queens
124,2010-04-02,7.2,queens
124,2010-04-03,6.2,queens
124,2010-04-04,8.9,queens
124,2010-04-05,12.8,queens
124,2010-04-06,22,queens
124,2010-04-07,16.3,queens
124,2010-04-08,20.2,queens
124,2010-04-09,6.8,queens
124,2010-04-10,4.6,queens
124,2010-04-11,9.8,queens
124,2010-04-12,5.7,queens
124,2010-04-13,6.5,queens
124,2010-04-14,10.5,queens
124,2010-04-15,7.6,queens
124,2010-04-16,7.1,queens
124,2010-04-17,4.7,queens
124,2010-04-18,2.6,queens
124,2010-04-19,5.8,queens
124,2010-04-20,5.3,queens
124,2010-04-21,10.3,queens
124,2010-04-22,14,queens
124,2010-04-23,5.4,queens
124,2010-04-24,5.2,queens
124,2010-04-25,4.8,queens
124,2010-04-26,3.3,queens
124,2010-04-27,4.8,queens
124,2010-04-28,3,queens
124,2010-04-29,4,queens
124,2010-04-30,10.5,queens
124,2010-05-01,21.8,queens
124,2010-05-02,21.2,queens
124,2010-05-03,14.8,queens
124,2010-05-04,12.7,queens
124,2010-05-05,11,queens
124,2010-05-06,9.5,queens
124,2010-05-07,5.1,queens
124,2010-05-08,6.8,queens
124,2010-05-09,1.8,queens
124,2010-05-10,3.8,queens
124,2010-05-11,5,queens
124,2010-05-12,4.8,queens
124,2010-05-13,6.2,queens
124,2010-05-14,13.3,queens
124,2010-05-15,5.2,queens
124,2010-05-16,4.9,queens
124,2010-05-17,8,queens
124,2010-05-18,4.9,queens
124,2010-05-19,2.8,queens
124,2010-05-20,6.1,queens
124,2010-05-21,16.3,queens
124,2010-05-22,10.5,queens
124,2010-05-23,8.5,queens
124,2010-05-24,8.6,queens
124,2010-05-25,9,queens
124,2010-05-26,14.1,queens
124,2010-05-27,9,queens
124,2010-05-28,4.9,queens
124,2010-05-29,7.2,queens
124,2010-05-30,9.8,queens
124,2010-05-31,17.9,queens
124,2010-06-01,13.4,queens
124,2010-06-02,11.6,queens
124,2010-06-03,14.3,queens
124,2010-06-04,16.5,queens
124,2010-06-05,17.9,queens
124,2010-06-06,11.2,queens
124,2010-06-07,4.3,queens
124,2010-06-08,4.2,queens
124,2010-06-09,6.8,queens
124,2010-06-10,10.8,queens
124,2010-06-11,4.4,queens
124,2010-06-12,8.3,queens
124,2010-06-13,11.9,queens
124,2010-06-14,15.7,queens
124,2010-06-15,8.7,queens
124,2010-06-16,8.4,queens
124,2010-06-17,6.4,queens
124,2010-06-18,12.3,queens
124,2010-06-19,8,queens
124,2010-06-20,15.3,queens
124,2010-06-21,8,queens
124,2010-06-22,12.6,queens
124,2010-06-23,15.8,queens
124,2010-06-24,15.7,queens
124,2010-06-25,6.3,queens
124,2010-06-26,20.3,queens
124,2010-06-27,29.2,queens
124,2010-06-28,20,queens
124,2010-06-29,11,queens
124,2010-06-30,4.4,queens
124,2010-07-01,4.2,queens
124,2010-07-02,5.2,queens
124,2010-07-03,8.8,queens
124,2010-07-04,17.9,queens
124,2010-07-05,21.8,queens
124,2010-07-06,24.9,queens
124,2010-07-07,25.5,queens
124,2010-07-08,16.6,queens
124,2010-07-09,4.1,queens
124,2010-07-10,4.6,queens
124,2010-07-11,8.7,queens
124,2010-07-12,13.2,queens
124,2010-07-13,8.2,queens
124,2010-07-14,8.2,queens
124,2010-07-15,7,queens
124,2010-07-16,19.9,queens
124,2010-07-17,20,queens
124,2010-07-18,20.3,queens
124,2010-07-21,16.4,queens
124,2010-07-22,6.9,queens
124,2010-07-23,15.7,queens
124,2010-07-24,16.5,queens
124,2010-07-25,9,queens
124,2010-07-26,5.4,queens
124,2010-07-27,9,queens
124,2010-07-28,13.8,queens
124,2010-07-29,11.2,queens
124,2010-07-30,10.5,queens
124,2010-07-31,6.2,queens
124,2010-08-01,8.8,queens
124,2010-08-02,6.1,queens
124,2010-08-04,11.1,queens
124,2010-08-05,20.5,queens
124,2010-08-07,7.3,queens
124,2010-08-08,8.3,queens
124,2010-08-09,15.4,queens
124,2010-08-10,25.5,queens
124,2010-08-11,19.2,queens
124,2010-08-12,7.7,queens
124,2010-08-14,4,queens
124,2010-08-15,4.5,queens
124,2010-08-16,7.2,queens
124,2010-08-17,16.3,queens
124,2010-08-18,11.8,queens
124,2010-08-19,14,queens
124,2010-08-20,15.5,queens
124,2010-08-21,7.7,queens
124,2010-08-22,10.5,queens
124,2010-08-23,3.6,queens
124,2010-08-24,2.4,queens
124,2010-08-25,3.7,queens
124,2010-08-26,6.6,queens
124,2010-08-27,3.7,queens
124,2010-08-28,7.3,queens
124,2010-08-29,10.8,queens
124,2010-08-30,16.1,queens
124,2010-08-31,20,queens
124,2010-09-01,26.5,queens
124,2010-09-02,23,queens
124,2010-09-04,7.1,queens
124,2010-09-05,4.3,queens
124,2010-09-06,6.2,queens
124,2010-09-07,9.8,queens
124,2010-09-08,9.1,queens
124,2010-09-09,2.4,queens
124,2010-09-10,2.5,queens
124,2010-09-11,3.9,queens
124,2010-09-12,2.8,queens
124,2010-09-13,6.9,queens
124,2010-09-14,9,queens
124,2010-09-15,4.3,queens
124,2010-09-18,3.3,queens
124,2010-09-19,7.2,queens
124,2010-09-20,5,queens
124,2010-09-21,4.2,queens
124,2010-09-22,12.5,queens
124,2010-09-23,10.3,queens
124,2010-09-24,22.3,queens
124,2010-09-25,16,queens
124,2010-09-26,4.7,queens
124,2010-09-27,3.5,queens
124,2010-09-28,4.9,queens
124,2010-09-29,9.6,queens
124,2010-09-30,6.7,queens
124,2010-10-01,2.8,queens
124,2010-10-02,3.9,queens
124,2010-10-03,3.4,queens
124,2010-10-04,3.5,queens
124,2010-10-05,3.1,queens
124,2010-10-06,5.4,queens
124,2010-10-07,6.8,queens
124,2010-10-08,5.6,queens
124,2010-10-09,6,queens
124,2010-10-10,5.7,queens
124,2010-10-11,14.6,queens
124,2010-10-12,8.5,queens
124,2010-10-13,4.3,queens
124,2010-10-14,7.5,queens
124,2010-10-15,2,queens
124,2010-10-16,1.6,queens
124,2010-10-17,13.1,queens
124,2010-10-18,4.2,queens
124,2010-10-19,8,queens
124,2010-10-20,14.3,queens
124,2010-10-21,9.8,queens
124,2010-10-22,3.3,queens
124,2010-10-23,9.3,queens
124,2010-10-24,15.6,queens
124,2010-10-25,9.7,queens
124,2010-10-26,5.7,queens
124,2010-10-27,6.7,queens
124,2010-10-28,6,queens
124,2010-10-29,2.8,queens
124,2010-10-30,5.4,queens
124,2010-10-31,5.9,queens
124,2010-11-01,3,queens
124,2010-11-03,11.7,queens
124,2010-11-04,5.2,queens
124,2010-11-05,5.3,queens
124,2010-11-06,3.7,queens
124,2010-11-07,4.1,queens
124,2010-11-08,4,queens
124,2010-11-10,4.9,queens
124,2010-11-11,4.8,queens
124,2010-11-12,5.5,queens
124,2010-11-13,10.3,queens
124,2010-11-14,16.1,queens
124,2010-11-15,11.3,queens
124,2010-11-16,9.1,queens
124,2010-11-18,7.2,queens
124,2010-11-19,5.1,queens
124,2010-11-20,12.7,queens
124,2010-11-21,4.9,queens
124,2010-11-22,12.3,queens
124,2010-11-23,17,queens
124,2010-11-24,9,queens
124,2010-11-25,5.2,queens
124,2010-11-26,5.5,queens
124,2010-11-27,6.4,queens
124,2010-11-28,4.5,queens
124,2010-11-29,16.8,queens
124,2010-11-30,6.1,queens
124,2010-12-01,2.8,queens
124,2010-12-02,6.9,queens
124,2010-12-03,9.1,queens
124,2010-12-04,5.8,queens
124,2010-12-05,3.3,queens
124,2010-12-06,3,queens
124,2010-12-07,3.3,queens
124,2010-12-08,3.3,queens
124,2010-12-09,5.1,queens
124,2010-12-10,10.1,queens
124,2010-12-11,26.3,queens
124,2010-12-12,7.6,queens
124,2010-12-13,6.2,queens
124,2010-12-14,3.7,queens
124,2010-12-15,3.5,queens
124,2010-12-16,14.5,queens
124,2010-12-17,14.8,queens
124,2010-12-18,23.6,queens
124,2010-12-19,21.8,queens
124,2010-12-20,15.9,queens
124,2010-12-21,6.6,queens
124,2010-12-22,5.7,queens
124,2010-12-23,3.4,queens
124,2010-12-24,3.8,queens
124,2010-12-25,7.3,queens
124,2010-12-29,14.9,queens
124,2010-12-30,36.9,queens
124,2010-12-31,39,queens
134,2011-01-06,16.6,manhattan
134,2011-01-09,9,manhattan
134,2011-01-12,12.7,manhattan
134,2011-01-15,18.9,manhattan
134,2011-01-18,10.2,manhattan
134,2011-01-21,13.7,manhattan
134,2011-01-24,13.2,manhattan
134,2011-01-27,13.2,manhattan
134,2011-01-30,25.5,manhattan
