"","date_local","aluminum_pm2_5_lc_88104","arsenic_pm2_5_lc_88103","barium_pm2_5_lc_88107","bromine_pm2_5_lc_88109","cadmium_pm2_5_lc_88110","calcium_pm2_5_lc_88111","chromium_pm2_5_lc_88112","copper_pm2_5_lc_88114","iron_pm2_5_lc_88126","lead_pm2_5_lc_88128","magnesium_pm2_5_lc_88140","manganese_pm2_5_lc_88132","nickel_pm2_5_lc_88136","selenium_pm2_5_lc_88154","silicon_pm2_5_lc_88165","sulfate_pm2_5_lc_88403","sulfur_pm2_5_lc_88169","titanium_pm2_5_lc_88161","total_nitrate_pm2_5_lc_88306","vanadium_pm2_5_lc_88164","zinc_pm2_5_lc_88167"
"1227",2012-03-31,0.013,0.001,0,0.0017,0,0.0126,0,0.001,0.0313,0,0,0,0.001,0,0.0335,1.1,0.34,0.002,1.12,0,0.0065
"1228",2012-04-03,0.024,0.001,0,0.0014,0.014,0.0521,0,0.0042,0.0875,0,0,0.0023,0.004,0,0.0866,0.772,0.23,0.004,0.188,0,0.0238
"1229",2012-04-06,0.009,0.001,0,0.001,0,0.0452,0.0041,0.003,0.0659,0,0,0.001,0.005,0,0.0455,0.574,0.163,0.001,0.274,0,0.029
"1230",2012-04-09,0.015,0,0,0.002,0.005,0.0395,0.001,0.002,0.0818,0,0,0,0.001,0,0.092,1.32,0.387,0.004,0.198,0,0.0089
"1231",2012-04-12,0,0,0.005,0.001,0,0.0349,0,0.0035,0.0511,0,0,0.002,0.002,0,0.03,0.825,0.246,0,0.315,0,0.0198
"1232",2012-04-15,0.037,0.001,0,0.0069,0,0.0493,0.002,0.0049,0.102,0.0029,0,0.002,0.0041,0.001,0.119,3.23,1.15,0.005,1.33,0.007,0.019
"1233",2012-04-18,0,0,0,0.001,0,0.0328,0.001,0.001,0.0599,0.002,0,0.001,0.001,0,0.04,0.827,0.248,0.002,1.51,0,0.0133
"1234",2012-04-21,0,0.001,0,0.0025,0,0.0262,0.002,0,0.0396,0,0,0.001,0.0024,0,0.0429,2.08,0.804,0.003,1.64,0.0051,0.007
"1235",2012-04-24,0,0.0014,0,0.0026,0,0.0379,0,0.0028,0.057,0.001,0,0.001,0.0017,0,0.0767,1.7,0.502,0.0064,0.824,0.002,0.0265
"1236",2012-04-27,0.05,0,0.006,0.0028,0.002,0.0194,0.001,0,0.0476,0,0,0,0.0034,0.001,0.0168,1.23,0.465,0.002,0.594,0,0.007
"1237",2012-04-30,0,0,0,0.0042,0,0.0368,0.002,0.0024,0.046,0,0,0.001,0.0014,0,0.063,0.635,0.404,0.001,0.19,0.001,0.0121
"1238",2012-05-03,0,0,0,0.0015,0,0.0203,0,0.002,0.0424,0,0,0,0,0,0.018,1.84,0.616,0,1.63,0.0037,0.0079
"1239",2012-05-06,0.004,0.001,0,0.0032,0,0.0149,0.002,0.001,0.0353,0,0,0,0.001,0,0.028,1.29,0.421,0.002,1.2,0.002,0.0045
"1240",2012-05-09,0.07,0,0,0.0025,0,0.217,0.008,0.0059,0.14,0,0.001,0.0018,0.0029,0,0.113,2.34,0.68,0.005,2.65,0.001,0.0165
"1241",2012-05-12,0.051,0,0,0.0028,0,0.0728,0.001,0.0101,0.174,0,0,0.001,0.0047,0,0.169,1.77,0.573,0.0114,0.678,0.0042,0.0268
"1242",2012-05-15,0.078,0,0,0.0051,0,0.0413,0.001,0.0024,0.0593,0.001,0.037,0.002,0.0027,0.001,0.121,1.85,0.763,0.001,0.898,0.003,0.0053
"1243",2012-05-18,0.008,0,0,0.002,0.002,0.0268,0.001,0,0.0722,0.002,0,0,0,0,0.0523,0.406,0.201,0.002,0.411,0.001,0.006
"1244",2012-05-21,0,0,0,0.0012,0,0.0232,0,0,0.0412,0,0.014,0,0.001,0,0.024,1.09,0.35,0,0.786,0.003,0.0033
"1245",2012-05-24,0,0.0018,0,0.0021,0,0.0174,0,0.002,0.046,0,0.008,0.001,0,0,0.016,1.83,0.612,0,1.8,0.004,0.0046
"1246",2012-05-27,0.035,0,0,0.0024,0,0.0404,0.003,0.0067,0.111,0.0029,0,0.0023,0.0048,0,0.108,2.33,0.896,0.004,1.12,0.0077,0.0151
"1247",2012-05-30,0.031,0.0018,0,0.002,0.003,0.0348,0,0.0028,0.0882,0,0,0.0022,0.0027,0.002,0.057,1.96,0.692,0.001,1.22,0.0037,0.0163
"1248",2012-06-02,0.007,0.001,0,0.001,0,0.0197,0.001,0.0029,0.04,0.001,0.0248,0.002,0.001,0,0.031,1.78,0.616,0.002,0.308,0.002,0.0082
"1249",2012-06-05,0,0.001,0,0,0,0.0123,0,0.001,0.0455,0,0,0,0.001,0,0.0144,0.56,0.214,0.002,0.323,0,0.0056
"1250",2012-06-08,0.003,0.0014,0,0.0028,0.002,0.0713,0.0032,0.0087,0.167,0,0,0.0046,0.0049,0,0.0745,1.07,0.435,0.005,0.661,0.0051,0.0258
"1251",2012-06-11,0,0,0,0.0031,0,0.0238,0.001,0,0.0324,0.001,0.006,0,0.001,0.001,0.021,1.45,0.516,0,0.642,0.002,0.0047
"1252",2012-06-14,0,0.001,0,0.005,0,0.0125,0.002,0.002,0.0367,0.001,0.003,0,0,0,0.02,1.14,0.403,0.004,0.44,0,0.0043
"1253",2012-06-17,0,0,0,0.004,0,0.0161,0.001,0,0.0169,0,0.001,0,0,0.001,0.0151,1.43,0.554,0,0.592,0.001,0.003
"1254",2012-06-20,0.022,0.0015,0,0.0062,0.002,0.0566,0.002,0.0072,0.136,0,0.01,0,0.0038,0,0.083,3.94,1.73,0.003,1.23,0.001,0.0191
"1255",2012-06-23,0.161,0,0,0.0024,0.007,0.0205,0.012,0.0048,0.104,0.002,0,0.001,0.007,0.001,0.016,1.34,0.476,0.004,1.31,0.003,0.0094
"1256",2012-06-26,0.012,0,0,0,0,0.0331,0.001,0,0.0417,0,0,0,0,0.001,0.025,0.273,0.0974,0,0.112,0,0.005
"1257",2012-06-29,0.055,0,0,0.0063,0.001,0.09,0.001,0.0058,0.153,0.001,0.002,0.0038,0.0019,0.001,0.126,4.28,1.73,0.005,0.865,0.003,0.0223
"1258",2012-07-02,0,0.001,0,0.001,0.013,0.0396,0.001,0.0036,0.0925,0,0,0.001,0.0015,0,0.0488,0.819,0.348,0.003,0.175,0.002,0.0136
"1259",2012-07-05,0.053,0.001,0,0.002,0,0.0504,0.001,0.0107,0.0971,0.001,0.024,0,0,0.002,0.111,2.66,1,0.003,0.62,0,0.0118
"1260",2012-07-08,0.042,0,0,0.0036,0,0.0414,0,0.0028,0.0805,0,0,0.001,0.001,0,0.088,1.46,0.541,0.002,0.401,0.003,0.0068
"1261",2012-07-11,0.008,0,0,0.0017,0,0.0252,0.001,0.0034,0.0492,0,0.017,0,0.001,0,0.028,0.878,0.323,0.001,0.332,0,0.0058
"1262",2012-07-14,0,0,0,0.0035,0.001,0.0441,0.001,0.0045,0.0702,0.001,0,0.003,0.001,0,0.0488,2.33,0.92,0.004,0.457,0.002,0.014
"1263",2012-07-17,0.031,0,0.006,0.002,0,0.0618,0.003,0.005,0.127,0.001,0,0.002,0.001,0,0.071,3.51,1.4,0.002,0.374,0.001,0.0186
"1264",2012-07-20,0,0.002,0,0,0,0.0063,0.003,0.0028,0.0513,0,0,0,0,0,0.013,0.524,0.202,0.001,0.392,0.001,0.0044
"1265",2012-07-23,0.098,0,0.005,0.114,0.003,0.0337,0.002,0.0091,0.0826,0.003,0.018,0.004,0.004,0,0.028,2.66,0.984,0,0.884,0.005,0.299
"1266",2012-07-26,0,0.001,0,0.0034,0,0.043,0,0.002,0.0987,0,0.023,0.002,0.002,0.001,0.079,2.18,0.892,0.002,0.817,0.0039,0.0166
"1267",2012-07-29,0,0,0,0.0016,0,0.005,0,0.002,0.0311,0,0,0,0,0.001,0,1.12,0.382,0,0.395,0,0.0049
"1268",2012-08-01,0.002,0.001,0,0.001,0,0.0319,0.002,0.0038,0.112,0,0.004,0,0.003,0,0.039,1.7,0.646,0.003,0.524,0.002,0.0119
"1269",2012-08-04,0.032,0,0,0.0026,0,0.0453,0.003,0.0032,0.0948,0.001,0.0158,0.002,0.001,0,0.108,3.36,1.31,0.0043,0.732,0.002,0.0046
"1270",2012-08-07,0.001,0,0,0.0023,0,0.0303,0.002,0.0041,0.0711,0,0.006,0,0.001,0,0.024,0.849,0.331,0,0.309,0.002,0.0092
"1271",2012-08-10,0.043,0,0,0.002,0,0.0265,0,0.0034,0.0547,0,0.0191,0,0,0,0.065,1.64,0.524,0,0.583,0.001,0.0051
"1272",2012-08-16,0.006,0,0.01,0.0017,0,0.0369,0.001,0.0059,0.132,0.002,0,0.002,0.003,0,0.049,1.82,0.687,0,2.32,0.001,0.024
"1273",2012-08-19,0,0,0,0.0015,0.002,0.0181,0,0.0052,0.068,0,0,0.001,0.002,0,0.0233,0.828,0.312,0.003,0.409,0.001,0.0128
"1274",2012-08-22,0.007,0,0.002,0.0031,0,0.035,0.002,0.0057,0.11,0.002,0,0.004,0.003,0,0.048,2.76,1.08,0,1.2,0.002,0.0227
"1275",2012-08-25,0.003,0.001,0,0.0048,0,0.0301,0.003,0.0045,0.0811,0.002,0,0.002,0,0,0.0623,2.58,1.13,0.005,1.06,0,0.0085
"1276",2012-08-28,0.052,0,0,0,0,0.0441,0,0.0023,0.0856,0,0,0.002,0.001,0,0.103,1.74,0.722,0.003,0.336,0,0.0128
"1277",2012-08-31,0.012,0.002,0,0.0046,0,0.0575,0.002,0.0077,0.127,0,0.001,0.004,0.003,0.002,0.087,4.38,1.69,0.001,0.947,0.005,0.0296
"1278",2012-09-03,0,0,0,0.0025,0.001,0.0178,0,0.0014,0.0232,0,0.027,0,0,0,0.024,0.758,0.282,0,0.451,0.001,0.0059
"1279",2012-09-06,0,0.001,0.014,0.001,0,0.0365,0.003,0.0063,0.139,0,0.005,0.002,0.003,0,0.039,0.642,0.261,0.004,0.621,0.001,0.0232
"1280",2012-09-09,0,0.001,0,0.0016,0.001,0.0149,0,0.001,0.0343,0,0,0,0.001,0,0.003,0.587,0.203,0.001,0.221,0,0.0089
"1281",2012-09-12,0.006,0,0.01,0.0028,0,0.0716,0.001,0.0094,0.206,0.002,0.009,0.005,0.004,0,0.064,1.22,0.482,0,1.03,0.001,0.0456
"1282",2012-09-15,0.004,0,0,0.0039,0.005,0.0251,0.003,0.0043,0.0433,0.002,0,0,0.001,0,0.0331,0.596,0.205,0.005,0.232,0,0.0105
"1283",2012-09-18,0.004,0,0.002,0.0027,0,0.0389,0.002,0.002,0.0271,0,0.055,0,0.001,0,0.0212,1.59,0.614,0.001,0.475,0,0.003
"1284",2012-09-21,0.006,0,0,0.0024,0,0.0234,0.002,0.002,0.05,0.002,0,0,0.001,0,0.0202,0.553,0.187,0.0038,0.653,0,0.006
"1285",2012-09-24,0.034,0,0.006,0.001,0,0.0753,0,0.0035,0.0895,0,0.012,0.001,0.003,0,0.026,0.872,0.331,0,0.216,0,0.023
"1286",2012-09-27,0.081,0,0.013,0.0043,0,0.0681,0.028,0.01,0.213,0.003,0.007,0.003,0.01,0,0.073,3.21,1.14,0,2.82,0.004,0.024
"1287",2012-09-30,0.003,0,0,0.001,0,0.0262,0.001,0.0035,0.0499,0,0,0.001,0.002,0,0.0262,1.03,0.384,0.003,0.378,0,0.0149
"1288",2012-10-03,0,0,0,0.0042,0,0.0286,0.009,0.0059,0.162,0,0,0.002,0.004,0,0.0214,2.77,0.82,0.001,4.11,0.002,0.019
"1289",2012-10-06,0,0,0,0.0033,0,0.0462,0.003,0.0041,0.0726,0.004,0,0.005,0.002,0.0017,0.0846,2.84,1.14,0,1.11,0,0.0172
"1290",2012-10-09,0.003,0,0,0,0,0.01,0.001,0.0038,0.0396,0,0.008,0.001,0,0,0.019,0.557,0.215,0,0.479,0,0.0064
"1291",2012-10-12,0.032,0,0,0.002,0,0.0646,0.003,0.0066,0.111,0.005,0,0.006,0.007,0.001,0.049,1.04,0.399,0.004,1.12,0,0.057
"1292",2012-10-15,0,0,0,0.002,0,0.0427,0.002,0.004,0.0668,0,0.0459,0.001,0.002,0,0.036,1.27,0.462,0.002,0.705,0.002,0.0135
"1293",2012-10-18,0,0,0,0.0032,0.001,0.0333,0.003,0.0069,0.146,0,0,0.002,0.003,0,0.0573,1.49,0.541,0.0057,0.988,0.001,0.0222
"1294",2012-10-21,0.004,0.001,0,0,0,0.0226,0,0.0031,0.0605,0,0.002,0,0.003,0,0.069,1.49,0.575,0.002,0.34,0,0.0138
"1295",2012-10-24,0,0.001,0,0.003,0.013,0.0132,0.002,0.0035,0.0654,0,0,0,0.002,0,0.0342,1.29,0.574,0.005,2.06,0,0.0079
"1296",2012-10-27,0,0.001,0,0.0014,0,0.0173,0,0.0043,0.0584,0,0,0,0.001,0,0.03,1.24,0.491,0.004,0.959,0,0.0084
"1297",2012-10-30,0,0.001,0,0.001,0,0.0246,0,0.001,0.0098,0,0.048,0,0.001,0,0.001,0.363,0.146,0,0.369,0,0.0103
"1298",2012-11-02,0,0,0,0.001,0.002,0.0203,0.001,0.0021,0.0397,0,0,0,0.003,0,0.0152,0.56,0.209,0.001,0.341,0,0.019
"1299",2012-11-05,0.01,0.001,0,0.0019,0,0.0365,0.001,0.0027,0.0446,0,0,0,0.005,0,0.016,0.65,0.225,0,0.317,0,0.0376
"1300",2012-11-08,0.017,0,0.012,0.0027,0,0.0729,0.002,0.0041,0.0709,0.003,0.007,0.003,0.01,0,0.035,0.684,0.254,0,0.354,0,0.0606
"1301",2012-11-11,0.011,0.002,0.004,0.0062,0,0.0299,0.003,0.006,0.0983,0.003,0,0.003,0.005,0.001,0.047,4.11,1.42,0,5.97,0.003,0.0262
"1302",2012-11-14,0,0,0,0,0,0.0351,0.005,0.0043,0.0477,0,0.017,0.001,0.005,0,0.034,0.83,0.319,0,0.512,0.003,0.0239
"1303",2012-11-17,0.014,0,0,0.0024,0.006,0.0437,0.002,0.004,0.0723,0.003,0,0.001,0.006,0,0.051,1.9,0.671,0.002,1.83,0,0.0276
"1304",2012-11-20,0.005,0,0.01,0.0043,0,0.0644,0.001,0.005,0.12,0.002,0,0.001,0.006,0,0.0737,1.32,0.613,0.0081,1.79,0.002,0.036
"1305",2012-11-23,0.019,0.004,0,0.007,0,0.088,0.002,0.0099,0.169,0.002,0.036,0.002,0.013,0,0.068,2.41,0.852,0.004,2.91,0.0053,0.0569
"1306",2012-11-26,0.024,0,0.003,0.0032,0,0.0885,0,0.0092,0.113,0.005,0.0203,0.004,0.012,0,0.063,2.37,0.743,0.001,2.62,0.004,0.071
"1307",2012-11-29,0.016,0.002,0,0.0062,0.011,0.0929,0,0.0063,0.124,0.005,0.009,0.004,0.009,0.002,0.06,2.84,0.917,0,6.87,0.002,0.0629
"1308",2012-12-02,0.008,0,0.001,0.0097,0,0.0393,0.028,0.0062,0.127,0.001,0.009,0.004,0.009,0,0.023,3.07,1.15,0.002,3.34,0.002,0.0324
"1309",2012-12-05,0.01,0.001,0,0.0023,0,0.0358,0,0.002,0.0535,0,0.015,0,0.006,0.002,0.027,0.902,0.34,0,0.76,0.002,0.0343
"1310",2012-12-08,0.012,0,0,0.0081,0,0.0744,0.002,0.0094,0.135,0.005,0,0.006,0.016,0.001,0.041,2.94,1.17,0.001,3.75,0.003,0.0796
"1311",2012-12-11,0.007,0,0,0.0021,0,0.0579,0.005,0.002,0.075,0,0,0.002,0.007,0,0.027,1.13,0.412,0,0.723,0.002,0.049
"1312",2012-12-14,0.022,0,0.002,0.01,0,0.099,0.002,0.013,0.161,0.008,0.0205,0.006,0.012,0,0.086,2.65,0.827,0.0044,4.96,0.005,0.0822
"1313",2012-12-20,0,0.001,0.002,0.001,0,0.0367,0.002,0.002,0.0382,0,0,0.002,0.008,0,0.0216,0.81,0.286,0.002,0.593,0,0.03
"1314",2012-12-23,0,0,0,0.0028,0,0.0384,0.001,0.0057,0.056,0.001,0.008,0.002,0.006,0,0.021,1.68,0.611,0.002,1.71,0.001,0.0299
"1315",2012-12-26,0.006,0.002,0,0,0.001,0.027,0.001,0,0.0301,0,0.002,0,0.002,0,0.012,0.8,0.319,0,0.581,0.001,0.016
"1316",2012-12-29,0,0.001,0,0.0021,0,0.0345,0.002,0.0034,0.0416,0,0,0.002,0.005,0.001,0.0266,1.04,0.4,0.002,1.58,0.001,0.0352
"1317",2013-01-01,0.012,0.001,0,0.0027,0,0.0257,0.001,0,0.0324,0.002,0.006,0,0.004,0.002,0.02,2.47,0.894,0,1.75,0,0.0282
"1318",2013-01-04,0.02,0,0,0.0043,0,0.0429,0.006,0.002,0.0801,0.005,0,0.002,0.004,0.001,0.041,2.95,1.08,0,4.28,0.001,0.0282
"1319",2013-01-07,0.012,0.003,0,0.0028,0.002,0.0724,0.004,0.007,0.117,0,0.019,0.001,0.009,0,0.032,2.07,0.793,0.004,2.83,0.001,0.0609
"1320",2013-01-10,0.024,0.001,0,0.002,0,0.0541,0.004,0.0052,0.0804,0,0.004,0.003,0.006,0,0.036,1.06,0.399,0,0.768,0,0.0589
"1321",2013-01-13,0.044,0,0,0.0024,0,0.039,0.004,0.0026,0.0819,0,0,0.001,0.006,0,0.02,1.88,0.825,0,1.49,0.004,0.0325
"1322",2013-01-16,0.012,0,0,0.0017,0,0.0511,0.002,0.0036,0.0762,0.005,0,0.002,0.006,0,0.026,1.85,0.688,0.002,2.28,0,0.0475
"1323",2013-01-19,0.002,0.001,0,0.0025,0,0.0639,0.001,0.0044,0.0534,0,0,0.001,0.007,0,0.024,1,0.398,0,1.08,0.002,0.0572
"1324",2013-01-22,0,0,0,0.003,0,0.051,0,0.001,0.0486,0.002,0,0.002,0.006,0,0.025,1.27,0.46,0,1.55,0.001,0.0429
"1325",2013-01-25,0.034,0,0,0.0031,0.006,0.101,0.003,0.0075,0.104,0.004,0,0.006,0.016,0,0.059,1.55,0.602,0.001,2.98,0.002,0.0744
"1326",2013-01-28,0.021,0.002,0.007,0.0094,0,0.0731,0.001,0.0059,0.0923,0,0.008,0.002,0.009,0.001,0.036,4.36,1.57,0,5.85,0.004,0.072
"1327",2013-01-31,0,0,0,0.0028,0,0.0287,0,0,0.0378,0,0.021,0,0.001,0.001,0.046,0.739,0.323,0,0.391,0,0.01
"1328",2013-02-03,0,0,0,0.0054,0,0.0458,0.001,0.0042,0.0589,0,0,0.002,0.007,0,0.0404,2.82,1.08,0,5.4,0,0.0464
"1329",2013-02-06,0.033,0,0.002,0.0056,0,0.0747,0.003,0.0056,0.0881,0.005,0,0.003,0.009,0,0.069,2.94,1.13,0,4.81,0.003,0.0664
"1330",2013-02-09,0,0,0,0.0024,0.002,0.0724,0,0.0026,0.0345,0,0,0.002,0.006,0,0.0356,0.726,0.274,0.001,0.441,0.001,0.0664
"1331",2013-02-12,0,0,0,0.001,0,0.0297,0.002,0.0034,0.0618,0,0,0.002,0.003,0,0.0295,2.44,0.891,0.001,1.13,0,0.0218
"1332",2013-02-15,0,0,0,0.0057,0,0.0568,0,0.006,0.109,0.004,0,0.004,0.005,0,0.0548,3.64,1.23,0,7.23,0.003,0.0422
"1333",2013-02-21,0.006,0,0,0.003,0.002,0.0641,0.002,0.002,0.0484,0,0.024,0.001,0.009,0,0.0225,1.05,0.437,0.001,0.421,0,0.056
"1334",2013-02-24,0.008,0.001,0,0.0031,0,0.0388,0,0.001,0.0395,0.003,0,0,0.006,0,0.023,1.67,0.663,0.001,1.31,0.001,0.0313
"1335",2013-02-27,0,0,0,0.0012,0,0.0424,0,0.001,0.0581,0,0,0,0.002,0,0.015,0.799,0.336,0,0.729,0,0.0178
"1336",2013-03-02,0,0.001,0,0.0015,0.008,0.033,0.002,0.0026,0.0371,0,0,0.001,0.003,0,0.0201,0.452,0.213,0.002,0.484,0,0.0428
"1337",2013-03-05,0.011,0.001,0,0.002,0.015,0.0445,0.004,0.0044,0.0585,0,0.0138,0.002,0.004,0,0.032,0.988,0.389,0,1.24,0.002,0.0369
"1338",2013-03-08,0.01,0,0,0.002,0,0.0642,0.005,0.0022,0.0473,0.002,0.003,0.002,0.008,0,0.026,0.722,0.299,0,0.541,0.002,0.052
"1339",2013-03-11,0.012,0,0.005,0.0051,0,0.0487,0.003,0.001,0.0448,0,0.089,0,0.002,0,0.034,0.941,0.433,0,0.97,0.002,0.0113
"1340",2013-03-14,0,0,0,0.002,0,0.0429,0.004,0.0023,0.0505,0,0.005,0.001,0.004,0,0.035,0.685,0.312,0.002,0.278,0,0.0382
"1341",2013-03-17,0.02,0,0,0.004,0,0.0399,0.002,0.0025,0.0404,0.001,0.007,0,0.005,0,0.025,1.08,0.44,0.001,0.836,0.002,0.0408
"1342",2013-03-20,0,0,0,0.0028,0,0.044,0.001,0.0034,0.0641,0.004,0,0.002,0.003,0,0.0452,2.04,0.751,0.002,2.03,0,0.0281
"1343",2013-03-23,0,0,0,0,0,0.0145,0.001,0,0.0289,0,0,0.002,0.003,0,0.0122,0.98,0.399,0.002,0.37,0,0.0074
"1344",2013-03-26,0,0,0,0.0021,0,0.0571,0,0.002,0.0807,0.001,0.003,0.002,0.006,0,0.04,0.623,0.263,0.003,0.649,0.001,0.05
"1345",2013-03-29,0,0,0,0.0014,0.001,0.0196,0.002,0.003,0.0508,0,0,0.001,0.003,0,0.0226,0.991,0.422,0.002,0.679,0,0.0119
"1346",2013-04-01,0.004,0,0,0.0032,0,0.0267,0,0.0028,0.0669,0.002,0,0.001,0.003,0,0.059,2.33,0.883,0.001,2.89,0,0.0195
"1347",2013-04-04,0.01,0.002,0,0.01,0,0.0495,0,0,0.0756,0.002,0.012,0.001,0.003,0,0.068,1.31,0.477,0.001,2.13,0.002,0.0216
"1348",2013-04-07,0,0,0,0.0039,0.004,0.0448,0,0,0.0442,0,0.048,0,0.001,0,0.066,0.949,0.412,0.004,0.798,0,0.0049
"1349",2013-04-10,0.015,0,0.001,0.0039,0,0.0577,0.005,0.0057,0.109,0.003,0.0416,0.002,0.002,0.001,0.101,1.96,0.791,0.003,2.68,0,0.0137
"1350",2013-04-13,0,0,0,0,0,0.0293,0.001,0.001,0.0448,0.002,0,0,0.005,0,0.016,0.683,0.312,0.002,1.72,0,0.0132
"1351",2013-04-16,0,0,0,0.002,0,0.0249,0.004,0.0019,0.0382,0,0.0655,0,0.002,0,0.025,0.756,0.36,0,0.592,0.002,0.0095
"1352",2013-04-19,0.015,0,0,0.0027,0,0.0112,0.005,0,0.0517,0.001,0.031,0,0.003,0,0.026,1.26,0.589,0,0.628,0,0.002
"1353",2013-04-22,0.042,0,0,0.0035,0,0.0177,0.005,0.0029,0.0448,0,0.0119,0.001,0.001,0.001,0.049,1.08,0.413,0.004,0.599,0.001,0.0066
"1354",2013-04-25,0.034,0,0,0.0043,0,0.0273,0,0.0019,0.0549,0,0.011,0.002,0.002,0,0.081,1.1,0.437,0.001,0.539,0.001,0.0082
"1355",2013-04-28,0.013,0.001,0.001,0.0033,0,0.014,0,0.0021,0.0487,0.001,0.011,0,0.002,0,0.069,1.93,0.741,0.002,1.9,0.003,0.0049
"1356",2013-05-01,0.04,0,0,0.0039,0,0.011,0,0.0027,0.061,0,0,0.001,0.001,0,0.063,0.808,0.341,0.002,0.541,0,0.002
"1357",2013-05-04,0,0.002,0,0.003,0,0.0446,0,0.001,0.0469,0,0.074,0,0.002,0,0.038,0.95,0.466,0,1.24,0.001,0.0055
"1358",2013-05-07,0.008,0,0,0.002,0,0.0101,0.001,0.0025,0.0542,0,0.0308,0.001,0.002,0,0.036,0.577,0.243,0.002,0.775,0.001,0.0057
"1359",2013-05-10,0.029,0.002,0,0.0042,0.001,0.0309,0.003,0.0069,0.139,0,0.001,0,0.003,0.001,0.06,2.72,1.09,0.007,2.57,0.001,0.0163
"1360",2013-05-13,0.009,0,0,0.002,0,0.0111,0,0,0.0448,0,0,0.002,0.001,0,0.04,1.24,0.487,0.003,0.328,0,0.0066
"1361",2013-05-16,0.035,0,0.013,0.003,0.001,0.0709,0.003,0.009,0.187,0,0,0.003,0.004,0,0.152,1.61,0.631,0.0115,1.6,0.0021,0.018
"1362",2013-05-19,0,0,0,0.001,0,0,0.005,0.001,0.0427,0,0,0,0.001,0,0.0101,0.43,0.219,0.001,0.411,0,0.0036
"1363",2013-05-22,0,0,0,0.0036,0,0.0154,0.004,0.0033,0.0711,0,0.029,0.002,0.002,0,0.0558,3.67,1.34,0.002,3,0.001,0.0065
"1364",2013-05-25,0.011,0,0,0,0,0,0,0,0.0213,0,0,0,0,0,0.017,0.094,0.0419,0.004,0.16,0,0.002
"1365",2013-05-28,0.021,0.003,0,0.0045,0.009,0.0237,0.003,0.002,0.106,0,0.004,0,0.002,0,0.056,1.76,0.715,0.003,2.05,0.001,0.0093
"1366",2013-05-31,0.015,0,0,0.0059,0,0.0435,0.003,0.0054,0.141,0.001,0.017,0.002,0.003,0.001,0.124,2.86,1.13,0.002,1.56,0.001,0.0115
"1367",2013-06-03,0,0,0,0.0015,0,0.004,0.001,0.0034,0.0751,0,0,0,0.001,0,0.0263,1.02,0.439,0.0076,0.841,0,0.0067
"1368",2013-06-06,0.003,0,0.002,0.001,0,0,0.001,0.001,0.0257,0,0,0,0,0,0.029,1.11,0.472,0,1.05,0,0.001
"1369",2013-06-09,0.02,0,0,0.0027,0.019,0.0146,0,0.0036,0.085,0.002,0,0,0.003,0,0.019,1.75,0.684,0.003,0.714,0,0.0087
"1370",2013-06-12,0.003,0.001,0,0,0,0.002,0.006,0.0036,0.0669,0,0,0.001,0.001,0,0.0215,0.264,0.11,0.001,0.21,0,0.0064
"1371",2013-06-15,0,0.002,0,0.0034,0,0.0214,0.001,0.001,0.0834,0,0.014,0,0.001,0,0.051,0.669,0.27,0.001,0.437,0,0.0076
"1372",2013-06-18,0.02,0,0,0.0042,0.011,0.0272,0.001,0.002,0.0902,0,0,0,0.001,0.001,0.059,2.26,0.823,0,1.51,0.001,0.0063
"1373",2013-06-21,0.02,0,0,0.0035,0,0.0307,0.001,0.003,0.0826,0.001,0.027,0,0.002,0,0.0697,0.789,0.368,0.002,0.503,0.001,0.006
"1374",2013-06-24,0.036,0.001,0,0.0027,0,0.0297,0.001,0.0043,0.15,0,0,0.002,0.002,0.001,0.148,2.83,1.25,0.0067,0.675,0.002,0.0108
"1375",2013-06-27,0.054,0.001,0,0.0058,0,0.0216,0,0.0016,0.0896,0,0.003,0.001,0.001,0,0.132,2.48,0.994,0.003,1.81,0.002,0.005
"1376",2013-06-30,0.04,0,0,0.0032,0,0.0414,0.002,0,0.068,0.002,0.048,0.001,0.002,0.002,0.11,2.02,0.901,0,1.03,0.003,0.002
"1377",2013-07-03,0.135,0.001,0,0.0012,0,0.0458,0,0.0027,0.156,0,0.013,0.003,0.001,0,0.322,0.945,0.362,0.007,0.484,0.003,0.004
"1378",2013-07-06,0.029,0.001,0,0.0014,0,0.0209,0.006,0.004,0.0795,0,0.002,0,0.001,0,0.122,2.32,0.859,0.005,0.43,0,0.0042
"1379",2013-07-09,0.039,0,0.004,0.0042,0,0.0245,0.002,0.0044,0.107,0.002,0.005,0.001,0.003,0,0.059,5.27,2.03,0.002,0.921,0.001,0.0096
"1380",2013-07-12,0.02,0.001,0,0.0016,0,0,0.002,0.0019,0.0421,0,0,0.001,0,0.001,0.0166,1.4,0.47,0,0.345,0,0.0029
"1381",2013-07-15,0.243,0.001,0,0.0028,0,0.0724,0.008,0.0056,0.228,0,0,0.004,0.002,0,0.503,2.04,0.894,0.0199,0.538,0.001,0.0068
"1382",2013-07-18,0.058,0,0,0.005,0.006,0.0395,0.006,0.0042,0.12,0,0,0.002,0.004,0,0.092,4.71,1.78,0.003,0.605,0.001,0.0082
"1383",2013-07-21,0.001,0,0,0.0024,0,0.0063,0.004,0.0027,0.0474,0.002,0,0,0.002,0,0.039,2.06,0.743,0.001,0.484,0.001,0.002
