date,pm25,bc,Na,Al,Si,S,Cl,K,Ca,Ti,V,Cr,Mn,Fe,Ni,Cu,Zn,Se,Br,Ba,Pb
4/2/2009,13.68949833,1.101785331,0.179362927,0.04235412,0.062060227,1.352623417,0.006584268,0.032174188,0.029372372,0.005463541,0.003548967,0.001120726,0,0.101799318,0.000513666,0.006070602,0.012421385,0,0.000653757,0.039552304,0.004763087
4/3/2009,5.305777216,1.131785764,0.183299396,0.019833604,0.029612031,0.521439274,0.002813604,0.018542113,0.015682384,0.001337615,0.001106992,4.61247E-05,0,0.037683847,0.000737995,0.001660488,0.004843089,0,0.000230623,0.014759891,0.008164065
4/4/2009,0.939675017,0.156025347,0.012101181,0.016082522,0.016082522,0.099428749,0.009324719,0.014353781,0.006076783,0.000942949,0.000157158,0,0,0.012101181,0,0.001781126,0,0.00172874,0,0,0.005290992
4/5/2009,3.482454582,0.121904167,0.030955152,0.021473784,0.053511283,0.300632971,0.002943986,0.023032365,0.017274274,0.001948226,0.000432939,0.000346351,0,0.041995101,0.001471993,0.004589155,0.005281858,0,0.002381166,0.013724172,0.005151976
4/6/2009,6.103072264,0.618695139,0.170073154,0.045468216,0.05317736,0.376069871,0.003461248,0.025959362,0.023546977,0.001363522,0.000629318,0.000314659,0,0.037811515,0.000681761,0.005926077,0.008915336,0,0,0.000629318,0.001625738
4/7/2009,4.276870732,0.446329514,0.041396744,0.030861922,0.041303926,0.559691405,0.00297017,0.018563562,0.012019907,0.003155806,0.000928178,0.001206632,0,0.029887335,0.000139227,0.000974587,0.00380553,0,0.001485085,0,0.011230955
4/8/2009,6.874150035,0.280180903,0.088052631,0.033705876,0.057386181,0.854441681,0.002631145,0.027853846,0.017646818,0.002449687,0.000680469,0,0,0.048903007,0,0.000680469,0.005715936,0,0.000272187,0.004990103,0.00049901
4/9/2009,,0.413918085,,,,,,,,,,,,,,,,,,,
4/10/2009,13.08209942,0.594552926,0.192256556,0.064766688,0.103926971,1.440381111,0.006756087,0.047667949,0.034656225,0.005296439,0.000959198,0.000792381,0,0.059428545,0.001126015,0.003461452,0.005546664,0,0.004003607,0.032112266,0.010634582
4/11/2009,6.975738877,0.466732386,0.240937551,0.047221297,0.074360518,0.807261572,0.006109877,0.048073838,0.019276899,0.003457527,0.000994631,0.000331544,0,0.036517172,0.001562992,0.002462896,0.010088401,0,0.001136721,0,0.004973156
4/12/2009,3.778076998,0.131986136,0.118955205,0.070512537,0.069633444,0.528982831,0.004765611,0.021051971,0.024707149,0.001758187,0.000786557,0.000138804,0,0.032757793,0.000370145,0.001249238,0.006755138,0,0,0.033174205,0.003793982
4/13/2009,3.969281196,0.241078125,0.135623809,0.070141067,0.106520368,0.404298255,0.00479142,0.027595031,0.039529216,0.006078005,0.00168587,0.000399285,0,0.063663777,0.00115349,0.000665475,0.011401805,0,0.00097603,0.004569595,0.004037215
4/14/2009,6.233874783,0.519523131,0.057130274,0.051871232,0.113900955,0.406294685,0.005528736,0.03204869,0.046836936,0.007236801,0.00098888,0.001663116,0,0.091156723,0.001348472,0.003236333,0.007057005,0,0,0.008944866,0.003101486
4/15/2009,6.792129322,0.548797412,0.182952978,0.110116169,0.191218148,0.582608379,0.057856189,0.047869109,0.06879032,0.007920788,0.002755057,0.00077486,0.00116229,0.109814835,0.001463624,0.00249677,0.01287128,0,0,0.016616435,0.002927248
4/16/2009,7.110180794,0.47273497,0.285617475,0.111602673,0.184998088,0.730206296,0.052521967,0.055645176,0.059809455,0.006506686,0.000676695,0.000208214,0,0.10379465,0.001561605,0.004320439,0.006194365,0,0.002134193,0.006819007,0.003123209
4/17/2009,5.817853622,0.390394444,0.117233679,0.121467852,0.204828143,0.525125725,0.009350466,0.050810082,0.066864656,0.004939869,0.000132318,8.82119E-05,0.001058543,0.077273666,0,0,0.00723338,0,0.002293511,0.003749008,0.006660002
4/18/2009,7.880489603,0.48951289,0.112375838,0.067354039,0.096564611,0.55433089,0.005359738,0.045423779,0.038947429,0.00428779,0.001116612,0.000937954,0,0.064450848,0.000535974,0.002099231,0.007726955,0,0.00259054,0.011746759,0.004600442
4/19/2009,5.719434853,0.275156944,0.122789117,0.036103933,0.066086282,0.470200101,0.005540703,0.030652596,0.021447881,0.003172499,0.00232352,0.000268099,0,0.046336359,0.001697957,0.002189471,0.002234154,0,0,0.009919645,0.004959822
4/20/2009,5.556418232,0.392599961,0.626525594,0.050394731,0.066919716,0.525995008,0.302627265,0.034818962,0.031410415,0.002071016,0.001855285,0.000215731,0,0.051214509,0,0.004789225,0.003235963,0,8.62923E-05,0.001682701,0.004228325
4/21/2009,7.528079209,1.028597203,0.444496322,0.039086693,0.035310694,0.783876994,0.011327997,0.022911129,0.020206698,0.002755459,0.001683891,0.000765405,0.001683891,0.067763875,0.000714378,0.003827026,0.009899241,0,0,0.011327997,0.006429404
4/22/2009,6.183445299,0.458776261,0.094928548,0.037789302,0.048169978,0.857635042,0.001502466,0.024858987,0.017801948,0.001411408,0.000409764,9.10586E-05,0,0.038699888,0,0.005736689,0.002048818,0,0.000728468,0,0.005099279
4/23/2009,2.402111691,0.249761757,0.030505841,0.018089115,0.028629933,0.29724213,0.000223322,0.010228166,0.011166121,0.001607921,0.000267987,0.000133993,0,0.018714418,0.00040198,0.002143895,0.003394501,0,0,0.009111554,0.001250606
4/24/2009,8.466313034,0.375334375,0.083399502,0.051372255,0.086661961,0.916613365,0.00344626,0.040206371,0.031613695,0.004962615,0.000505452,0.001010903,0,0.075358227,0.001608255,0.000919003,0.008087224,0,0.000459501,0,0.001654205
4/25/2009,15.82825697,0.681084603,0.427071142,0.098065001,0.140449391,1.737415768,0.006497506,0.08223002,0.0451383,0.004475103,0.00253876,0,4.30298E-05,0.074914948,0.001635134,0.007056893,0.01071443,0,0.003829656,0.009294445,0.009681714
4/26/2009,7.783088848,0.547642708,0.18748935,0.05366596,0.12094356,0.732979444,0.004732362,0.049275109,0.033516832,0.00370783,0.000487872,0.000146362,0.000634234,0.059520429,0.002341787,0.003561468,0.004586,0,0.005415383,0.008879277,0.006049617
4/27/2009,16.02017086,1.398774178,0.459763958,0.083990959,0.138603301,1.52919114,0.005329144,0.063585346,0.050695194,0.006923333,0.004691469,0.000910965,0,0.116557952,0.001867478,0.003325022,0.006422302,0,0.001366447,0,0.007196622
4/28/2009,9.930801675,0.765187332,0.087612972,0.096090215,0.152767908,0.810442184,0.014291478,0.047268397,0.045848126,0.005991769,0.001198354,0.001864106,0,0.06648644,0.001242737,0.003994512,0.009941898,0,0,0.013758876,0.009941898
4/29/2009,6.539159368,0.303869236,0.198131644,0.067800684,0.123899274,0.617933113,0.030773828,0.037428836,0.038724106,0.005136415,0,0.000803961,0,0.07722489,0.000267987,0.0047791,0.006565679,0.000625303,0,0.013310016,0.004823764
4/30/2009,7.239927453,0.327176854,0.229716837,0.055201949,0.115135494,0.774191352,0.004220072,0.034996757,0.030606177,0.0026855,0.000682032,0.000298389,0,0.054136274,0.000639405,0.005115239,0.004262699,0.002344484,0.000937794,0.015771985,0.002046095
5/1/2009,16.33562841,0.643552455,0.366782689,0.069449424,0.064542163,2.130732616,0.002897621,0.04323063,0.023648323,0.002850885,0.001682489,0.000186943,0,0.049773645,0.00112166,0.003411715,0.004813789,0,0,0,0.001916168
5/2/2009,7.405258257,0.272543056,0.102507456,0.055012946,0.109796671,0.565808148,0.005684671,0.039471789,0.029523614,0.004813633,0,4.58441E-05,0.001191947,0.06184372,0.000229221,0.001421168,0.007380904,0,0,0,0.003300777
5/3/2009,7.598545058,0.377727431,0.11389443,0.040600014,0.067130717,0.705654157,0.004689771,0.030505841,0.020009688,0.003975139,0.000759296,0,0,0.045111127,0.000714632,0.0047791,0.004198461,0,0.002456547,0,0.005002422
5/4/2009,9.481445422,0.693046182,0.126981136,0.099652098,0.139521928,0.895745159,0.006068125,0.038521357,0.038071866,0.007371648,0.000404542,0.000629287,0,0.077851797,0.000943931,0.00436006,0.007057005,0,0.000359593,0,0.001573218
5/5/2009,4.537181236,0.510927534,0.117199826,0.027596978,0.030784604,0.419150943,0.001397315,0.012095511,0.014540813,0.002052307,0.000392995,0.000698658,0.000567659,0.024846014,0.000916988,0.002750965,0.002532634,0,0,0.015894462,0.007597902
5/6/2009,6.029571915,0.471606693,0.169602181,0.017293706,0.03635013,0.557972119,0.004907029,0.019961605,0.014673447,0.003430156,0.001524514,0.000142923,0,0.050166038,0.000238205,0.004097131,0.005240517,0,0.000619334,0,0.008765955
5/7/2009,6.921877744,1.148215334,0.106103352,0.018166463,0.042544082,0.67860379,0.002521823,0.02451772,0.018493366,0.002475122,0.001541114,0.000934008,0,0.055573499,0,0.003502531,0.009153282,0,0.000186802,0.018820269,0.004389839
5/8/2009,12.783783,0.569526412,0.183075421,0.055506188,0.086900886,1.296456263,0.008911751,0.049715811,0.037004125,0.004116596,0.000226187,0.000452373,0,0.074641573,0.000769034,0.005247529,0.010042684,0.000271424,0.00067856,0.007690344,0.003302324
5/9/2009,11.01207835,0.593747623,0.179765815,0.085422895,0.087425349,1.273242582,0.006280426,0.054521379,0.029126613,0.00405042,0.001956944,0,0,0.044372575,0,0.004687564,0.003595316,0,0,0.003640827,0.007782267
5/10/2009,4.222605053,0.109585764,0.074538865,0.038352846,0.065394853,0.288058045,0.004680347,0.021408256,0.022795025,0.000780058,0.000606712,0.000303356,0,0.027475372,0.000390029,0.004550338,0.005633751,0.000606712,0,0,0.002080154
5/11/2009,6.571744423,0.352875999,0.105900984,0.071589065,0.112725715,0.523998071,0.006354059,0.030923087,0.044478413,0.004330174,0.001647349,0,0,0.087591881,0,0.004094838,0.006730596,0,0,0,0.00145908
5/12/2009,7.364942461,0.863258491,0.171110683,0.077398485,0.109613485,0.662034291,0.001833001,0.032902376,0.037255754,0.004307553,0.000962326,0.000824851,0,0.080056337,0.001145626,0.002749502,0.009669083,0,0,0.011960334,0.009439957
5/13/2009,7.75933836,0.473670599,0.130443115,0.084304238,0.095055045,0.812357791,0.005061838,0.032610779,0.030057462,0.003852372,0.001119876,0,0,0.05196223,8.95901E-05,0.003135652,0.003852372,4.4795E-05,0,0.006271304,0.004837863
5/14/2009,7.494633998,0.339603223,0.416201142,0.051909685,0.085161441,0.731630991,0.007943475,0.031034972,0.025031183,0.002447699,0.00092366,0.000554196,0,0.042395989,0.000415647,0.000877477,0.003509908,0,0.001524039,0,0.002955712
5/15/2009,9.524755566,0.497385764,0.24277781,0.057903157,0.100053886,0.906586872,0.004284314,0.034620722,0.03094227,0.004457418,0.001774312,0.000346207,0,0.070669548,0,0.004111211,0.007443455,0,0.004673797,0.003894831,0.010126561
5/16/2009,5.30917906,0.581645833,0.204033244,0.05527575,0.068373597,0.742558067,0.00468118,0.019623128,0.020332397,0.001465824,0.00335721,0.000236423,0,0.035510768,0.001513109,0.008322098,0.002458802,0,0,0,0.004823034
5/17/2009,5.576245208,0.162340625,0.020528886,0.030355072,0.072612285,0.296169549,0.00475163,0.02952469,0.023342958,0.003090866,0,0.00059972,0,0.039535406,0.000276794,0,0.003598322,0.000968779,0,0.006089467,0.00276794
5/18/2009,6.061807713,0.401233333,0.121487392,0.079100798,0.114073088,0.522172463,0.001920573,0.039215415,0.034346987,0.004734435,0.000982619,4.46645E-05,0,0.081244693,0.001384599,0.001965237,0.007012324,0,0,0.016257872,0.005136415
5/19/2009,6.919949387,0.582939644,0.131152345,0.057611089,0.117801779,0.520400559,0.002081783,0.031724567,0.032584434,0.004932921,0.000905123,4.52562E-05,0,0.06937769,0.000950379,0.00176499,0.00683368,0,0,0.012400187,0.006109581
5/20/2009,11.22456261,0.680026894,0.14769375,0.084978046,0.156139581,1.013369701,0.004807626,0.046083915,0.044091565,0.006063673,0.000822927,0.000259872,0.002338845,0.118934615,0,0.004417819,0.011001235,0,0,0.018840698,0.009788501
5/21/2009,12.49773263,0.602916357,0.193965778,0.122087188,0.186371607,0.726380071,0.002515267,0.044452506,0.053981498,0.006239797,0.001257633,0.000870669,0,0.08963057,0.000773928,0.003047343,0.005030534,0,0.000628817,0.007303948,0.004063124
5/22/2009,12.58148386,0.68123017,0.136880971,0.092523547,0.186486969,0.88770584,0.004180281,0.050813635,0.060428281,0.00896438,0.000603818,0,0.001207637,0.096796723,4.64476E-05,0.005248575,0.005898841,0,0,0.010915178,0.003530015
5/23/2009,5.821477209,0.329204119,0.414554771,0.052791949,0.073058267,0.34022986,0.054149068,0.04333735,0.032163732,0.002035679,0.001311882,0,0,0.042161179,0.000904746,0.001583306,0.004433257,0.000949984,0,0.01162599,0.012847398
5/24/2009,14.04804046,0.608366667,0.172729539,0.095502659,0.105156019,1.368574658,0.004592375,0.057217246,0.03378676,0.004404931,0.00145269,0.001218385,0,0.061575316,0.002249327,0.004920402,0.007919504,0,0.000937219,0,0.009840804
5/25/2009,6.873773695,0.387638792,0.090285273,0.077497354,0.146184303,0.415286596,0.023522928,0.033787478,0.045591711,0.005046737,0.00042769,0,0,0.058978395,4.2769E-05,0.000513228,0.003549824,0,0,0.003635362,0.001197531
5/26/2009,3.80249488,0.324614931,0.242554159,0.060603003,0.089411936,0.273542716,0.044777043,0.020564271,0.029567063,0.004501396,0.000189532,0,0,0.05889721,0.000473831,0.000568597,0.002274389,0,0.001942708,0.006491487,0.0036485
5/27/2009,4.755164096,0.400658744,0.102581242,0.030765148,0.031457018,0.600773688,0.001844986,0.012914905,0.017158373,0.001937236,0.001199241,9.22493E-05,0,0.026613928,0.000184499,0,0.003874471,0,0,0.018588238,0.003182601
5/28/2009,3.738059087,0.382048269,0.20035658,0.019462179,0.034092679,0.457925644,0.00469621,0.012192084,0.021810284,0.001354676,0.00207717,0,0.001219208,0.035131264,0.000677338,0,0.002212637,0,0,0.012327552,0.00338669
5/29/2009,9.128757169,1.469908247,0.103695957,0.036961394,0.05268274,0.831283555,0.00287529,0.020915419,0.023605207,0.007327353,0.003431798,0.000834762,0,0.098362757,0.001901402,0.001437645,0.005843332,0,0.000602883,0,0.005657829
5/30/2009,8.744923097,0.689979735,0.079978475,0.063643002,0.097751469,0.472247628,0.005837209,0.048265877,0.031233424,0.003136411,0.000217806,0.000566296,0,0.056891007,0.000740541,0.001698889,0.005009545,0,0,0.001481083,0.002831482
5/31/2009,8.715656233,0.359631172,0.139092873,0.061654811,0.086402566,0.445411906,0.002384177,0.030374412,0.02670278,0.001287455,0,0.000905987,0,0.038385246,9.53671E-05,0.001573557,0.002098076,0,0.001096721,0.001955025,0
6/1/2009,6.273614149,0.297077083,0.079020842,0.044153244,0.06885306,0.259673073,0.002182127,0.019546283,0.026092663,0.003017835,0.000835708,0.00051071,0,0.04870321,0.000278569,0,0.00524639,0,0,0,0.002785694
6/2/2009,12.56438772,0.724267666,0.180902052,0.066530282,0.113686361,1.22857122,0.002101918,0.03961659,0.032762508,0.005528959,0.001599286,0.00059402,0,0.092073158,0,0.003335653,0.00813351,0,0,0.015855775,0.004752163
6/3/2009,4.8403929,0.560230461,0.04754442,0.059713258,0.085181868,0.302275751,0.002080917,0.022121048,0.022211523,0.002985663,0.000452373,0.000542848,0,0.046639674,0,0.000949984,0.002759476,0,0,0.013254534,0.002985663
6/4/2009,8.336536277,0.658133056,0.05941756,0.073618531,0.123017,0.442190358,0.002308747,0.033411487,0.029839464,0.005227351,0.001001909,0,0,0.080414087,0.001001909,0.000740541,0.005358035,0,0.002352308,0.006403505,0.009234987
6/5/2009,7.170411659,0.784410818,0.211857948,0.087117819,0.113915966,0.787827374,0.000858304,0.023984818,0.031900285,0.003528582,0.004005417,0,0,0.08025139,0.000715253,0.003385531,0.005149822,0,0.002098076,0.000953671,0.006151176
6/6/2009,11.05938389,0.432505909,0.115347689,0.037658858,0.066577142,1.007351217,0.002185144,0.036403563,0.021851436,0.003022007,0.000232462,0.000139477,0.001208803,0.054210159,0.000464924,0.00018597,0.009530946,0,0.000464924,0,0.007020355
6/7/2009,5.602141756,0.430896041,0.012868728,0.060366848,0.108937361,0.396651744,0.00058088,0.029669568,0.030161082,0.00361933,0.000446831,0.000491514,0,0.047855584,0.001474542,0.007417392,0.005898167,0,0,0.004647041,0.004244893
6/8/2009,6.002981845,0.522184428,0.042687871,0.071435803,0.1252552,0.310201933,0.00173611,0.028594746,0.041819816,0.004289212,0.000459558,0.000357434,0,0.073171913,0,0.003472219,0.007659307,0,0.000204248,0.00398284,0.006382756
6/9/2009,4.475949344,0.555966146,0.147122509,0.050813918,0.058511686,0.411181897,0.001902819,0.015827995,0.021839173,0.00220554,0.000778426,0.000259475,0,0.03533189,0.000605442,0.000389213,0.003502917,0,0,0.01293052,0.004670556
6/10/2009,5.643048411,0.752478223,0.196742268,0.034189095,0.040101853,0.574109768,0.00243186,0.017690592,0.02899159,0.002622594,0.003385531,0.000143051,0.002193443,0.052261155,0.00162124,0.001716607,0.004005417,0,0,0,0.000905987
6/11/2009,3.672108358,0.638503125,0.078786047,0.038814055,0.03006005,0.391753315,0,0.007132893,0.022556617,0.00166743,0.002408509,0.000416857,0.00055581,0.045807996,0.001945335,0.004400161,0.003473812,0,0.002547462,0.023112427,0.005233876
6/12/2009,6.095728442,1.191138892,0.067041704,0.027549526,0.045327791,0.43278541,0.002307103,0.030128053,0.017959215,0.004523732,0.001492831,0.000814272,0,0.083734273,4.52373E-05,0.000226187,0.003302324,0,0.00135712,0.003121375,0.005157054
6/13/2009,5.675026318,0.474720689,0.037941686,0.055022277,0.077432012,0.20446606,0.002869539,0.047279076,0.021179933,0.003006184,0.001411996,0.000865417,0.000136645,0.063813088,0.001457544,0.003643859,0.005420241,0,0.000865417,0.012935701,0.007287719
6/14/2009,3.026515501,0.268254167,0.04364027,0.02541353,0.02640929,0.197073918,0.000129882,0.010217365,0.010477128,0.001385405,0.000562821,0.000606115,0,0.026495878,0,0.00099576,0.002078108,0,0.001904932,0,0.005065388
6/15/2009,6.125974905,0.474837128,0.147930726,0.033680008,0.035325296,0.674422807,0.001645288,0.011807359,0.019404717,0.00179046,0.001258161,0,0,0.03435748,0.000774253,0.00237115,0.001645288,0,0.000677471,0.015581843,0.005710116
6/16/2009,4.355910598,0.463459375,0.186394074,0.029540651,0.059963805,0.257365951,0.004133833,0.017046256,0.027311168,0.003158434,0.000928951,0.001068294,0,0.057455636,0.000139343,0.001300532,0.006038183,0,0.001346979,0.004040938,0.006874239
6/17/2009,4.3148918,0.467624855,0.155771695,0.058833005,0.095218956,0.232390371,0.002081783,0.018600281,0.021270394,0.004435103,0.000181025,0.000271537,0.00235332,0.053221242,0,0.004163567,0.002986906,0,0,0.008689182,0.00448036
6/18/2009,3.923191851,0.534839778,0.184559167,0.042167492,0.053866133,0.256889948,0.00846842,0.012528023,0.023091722,0.002706402,0.000873033,0.000611123,0,0.049326362,0.000829381,0.001658763,0.004190558,0,0.000436516,0.011305777,0.003273874
6/19/2009,7.287293416,0.688165283,0.160459365,0.026365539,0.025624689,0.68994912,0.002614764,0.018739144,0.011592121,0.000653691,0.006754808,0.000828009,0,0.044189515,0.0014817,0,0.001220223,0,0.000653691,0.005447425,0.003094138
6/20/2009,5.139860927,0.81158793,0.124964932,0.027076535,0.029764986,0.483008904,0.003024507,0.015602613,0.012962171,0.002352394,0.002544426,4.8008E-05,0,0.033845669,0.002496418,0.001632273,0.002400402,0,0.000528088,0,0.006769134
6/21/2009,2.141501962,0.149843056,0.033289039,0.030781914,0.014485607,0.147966759,0.004085684,0.004271397,0.008496366,0.002274983,0.000835708,0.000557139,0,0.016621305,0,0.004039256,0,0,0,0.004271397,0.000417854
6/22/2009,2.862895741,0.278090737,0.083835083,0.037938314,0.026407599,0.210537296,0.000226092,0.009812413,0.011214186,0.001853958,0.000180874,0.00058784,0.002351362,0.023016212,0.00058784,0,0.003210513,0,0,0,0.00569753
6/23/2009,2.401939321,0.383203819,0.019944622,0.034103422,0.017921936,0.146621197,0.000235196,0.006021018,0.00945488,0.001599333,0.000940784,0,0,0.025636366,0.000329274,0.002728274,0.005503587,0,0,0.01773378,0.005174312
6/24/2009,7.57055954,0.76564759,0.082626549,0.029459677,0.013291718,0.816242232,0.001045906,0.007669975,0.012376551,0.001917494,0.001743176,0.000217897,0,0.045104683,0.000828009,0.001307382,0.005621743,0,0,0,0.000915167
6/25/2009,8.510332039,1.061757118,0.17657504,0.041714826,0.066318356,0.838260153,0.001691795,0.019673157,0.037799529,0.002948557,0.00290022,0.00048337,0,0.076034092,0.000628381,0.005268732,0.004253655,0,0,0,0.001836806
6/26/2009,9.333913771,0.957647464,0.20333518,0.066181397,0.078581602,0.87797209,0.001268203,0.036355146,0.028370166,0.002912169,0.000751528,0.000328793,0,0.065664722,0.000751528,0.006153132,0.014748729,0.000845469,0.000516675,0.02977928,0.009816829
6/27/2009,12.93000729,0.922637715,0.260763687,0.084719731,0.052653768,1.414956148,0.002140767,,0.018948069,0.012616863,0.010703837,0.000227741,0,0.054339053,0.003826052,0.008881907,0.005146951,0,0.000455482,0.027283397,0.013892214
6/28/2009,4.500214164,0.314833333,0.04239518,0.02384159,0.026941453,0.514166919,0.001458759,0.00975545,0.008934898,0.001139655,0.001185242,0,9.11724E-05,0.025026832,0.000957311,0.000136759,0.001823449,0,0.000136759,0,0.00433069
6/29/2009,14.36622281,0.845822062,0.158977665,0.040703163,0.040572425,1.337103265,0.005796061,0.064061723,0.020961693,0.00366067,0.002571185,4.35794E-05,0,0.056217431,0.001307382,0.00291982,0.006841966,0,0,0.013378877,0.005621743
6/30/2009,,1.08937482,,,,,,,,,,,,,,,,,,,
7/1/2009,,,,,,,,,,,,,,,,,,,,,
7/2/2009,,0.979910533,,,,,,,,,,,,,,,,,,,
7/3/2009,,0.420626822,,,,,,,,,,,,,,,,,,,
7/4/2009,,0.221963542,,,,,,,,,,,,,,,,,,,
7/5/2009,,0.206749306,,,,,,,,,,,,,,,,,,,
7/6/2009,,0.813064708,,,,,,,,,,,,,,,,,,,
7/7/2009,,1.034443764,,,,,,,,,,,,,,,,,,,
7/8/2009,,0.567742708,,,,,,,,,,,,,,,,,,,
7/9/2009,,0.464426052,,,,,,,,,,,,,,,,,,,
7/10/2009,,0.846744444,,,,,,,,,,,,,,,,,,,
7/11/2009,,0.419894444,,,,,,,,,,,,,,,,,,,
7/12/2009,,0.208564648,,,,,,,,,,,,,,,,,,,
7/13/2009,,0.3764823,,,,,,,,,,,,,,,,,,,
7/14/2009,,0.389582678,,,,,,,,,,,,,,,,,,,
7/15/2009,,0.447818841,,,,,,,,,,,,,,,,,,,
7/16/2009,20.88912451,0.871721892,0.501147076,0.11425181,0.091051741,3.000186848,0.0098515,0.042561891,0.031900095,0.003667658,0.002302948,0.000341177,0,0.071732566,0.00029853,0.007847082,0.009595617,0,0.002686773,0.007164727,0.005501487
7/17/2009,12.34310085,0.834775694,0.173041106,0.068727472,0.108750585,1.538399721,0.004663327,0.033775161,0.032371635,0.004572776,0.001720451,0.000135825,0.000498025,0.076152575,0.000588575,0,0.007696752,0,0.001584626,0.004436951,0.007742027
7/18/2009,9.547718452,0.592231405,0.124458075,0.060170461,0.046103525,1.321134046,0.002187237,0.027790776,0.015396433,0.003044977,0.000343096,0.000557531,0,0.037611899,0.000643305,0.001501045,0.008362965,0,0,0.009478027,0.003902717
7/19/2009,,0.307478472,,,,,,,,,,,,,,,,,,,
7/20/2009,11.93660979,1.229637314,0.098657836,0.054948106,0.082044585,1.112243833,0.005330455,0.040200514,0.054637163,0.006085603,0.00288733,0.001110511,0.000533045,0.108918962,0.00093283,0.004397625,0.009461557,0,0.000488625,0.018123547,0.004086682
7/21/2009,,0.796360417,,,,,,,,,,,,,,,,,,,
7/22/2009,,0.660400081,,,,,,,,,,,,,,,,,,,
7/23/2009,4.208227258,1.122225259,0.08299812,0.033002347,0.046143359,0.356262688,0.001070115,0.011685656,0.015238438,0.002910713,0.000342437,0.000428046,0,0.038096094,0.000171218,0.005478989,0.003809609,0,0,0.01014469,0.000813287
7/24/2009,2.717395978,0.328678472,0.029811095,0.017428025,0.020271545,0.220051745,0.001375897,0.013896557,0.009172645,0.005320134,0.000642085,0.000275179,0,0.03756198,0,0.002660067,0.006008082,0,0,0.002339024,0.002751793
7/25/2009,13.20388152,0.510606781,0.310204938,0.054019405,0.053719773,2.224127027,0.003295954,0.035527818,0.016051725,0.001840598,0.000984506,0,0.000856092,0.043104232,0.000299632,0.003039127,0.002568276,0,0.000385241,0.003681196,0.006591908
7/26/2009,,0.359882639,,,,,,,,,,,,,,,,,,,
7/27/2009,13.40492311,0.533475923,0.31031922,0.081401801,0.13468623,1.818599373,0.005230099,0.035135538,0.029637229,0.005230099,0.00210098,0.000178807,0.000178807,0.057307583,0.00026821,0.005945326,0.004872486,0.000491719,0,0.008538025,0.004827784
7/28/2009,15.88217993,0.760822084,0.178099904,0.068444833,0.087795728,2.216170215,0.004300199,0.033281748,0.031489998,0.003986643,0.001612575,4.47937E-05,0,0.066608289,0.000223969,0.002015718,0.003762674,0,0.000403144,0,0.003314737
7/29/2009,15.09420497,0.703331159,0.532157622,0.196529958,0.286780643,2.258297121,0.001987714,0.049481397,0.040896163,0.008416067,0.001987714,0.00164938,0,0.098201542,0.001903131,0.004144596,0.004398346,0,0,0.013237331,0.004229179
7/30/2009,7.987070871,0.563253572,0.104785661,0.040621566,0.067588464,0.787561839,0.002568276,0.022943266,0.016779403,0.002867908,0.000128414,0.001498161,0,0.050081382,0,0.007362391,0.00539338,0,0,0.009202989,0.002011816
7/31/2009,10.7055106,0.961236327,0.190699752,0.090248854,0.123994077,1.43147146,0.00581655,0.033329756,0.027328553,0.005585735,0.000415468,0,0,0.062735648,0.00193885,0.000369305,0.006462834,0,0.002585133,0.007524585,0.006232018
8/1/2009,14.48099302,0.651000999,0.156201395,0.028283732,0.032684373,1.668868356,0.004870612,0.044305483,0.019995146,0.003033452,0.000512696,0.000170899,0.000769044,0.050628735,0.001196291,0.005255134,0.012561053,0,0,0.014312765,0.003076176
8/2/2009,8.640225832,0.521328545,0.193352115,0.042332327,0.061631549,1.137754385,0.0023393,0.019749088,0.018174559,0.003014098,0.000719785,0.000449865,0,0.042242354,0.000584825,0,0.002294313,0,0,0.0290613,0.003194044
8/3/2009,13.38501817,0.764061806,0.19790675,0.079426394,0.072697655,1.526150651,0.00327344,0.034916697,0.032688939,0.004182729,0.000363716,0.001409398,0,0.072470333,0,0.002273222,0.005592127,0,9.09289E-05,0.029188177,0.007274312
8/4/2009,,1.19137682,,,,,,,,,,,,,,,,,,,
8/5/2009,16.88038381,0.838328301,0.284126536,0.068755388,0.104196748,2.098868844,0.004680132,0.052800394,0.043780504,0.004977958,0.001404039,0.000212733,0.000850933,0.105047682,0,0.000978573,0.007147837,0,0.0012764,0,0.008296597
8/6/2009,7.084161335,0.887602994,0.08085789,0.050466624,0.083340557,0.426590646,0.007576414,0.028422255,0.039893887,0.004023632,0.000727678,0.000214023,0,0.062537521,0.000727678,0.004194851,0.009845058,0,0,0.003938023,0.00214023
8/7/2009,3.240072338,0.455776303,0.054980248,0.047132522,0.069336971,0.150353205,0.007478422,0.024558767,0.039100143,0.004985614,0.00060012,0.000184652,0,0.044039594,0,0.003923863,0.00581655,0,0.000276979,0.007432259,0.00327758
8/8/2009,5.047096484,0.34778335,0,0.050673061,0.068500108,0.188481664,0.005871438,0.044631437,0.021230779,0.004084479,0.00038292,0.000723293,0,0.049098835,0.000978573,0.002169879,0.013700022,0,0,0.013572382,0.003701559
8/9/2009,8.605080104,0.54717741,0.133610001,0.026272135,0.036034212,0.973913435,0.003149057,0.026587041,0.012011404,0.0023393,0.001844448,0.000584825,0,0.033514966,0.000404879,0.003149057,0.005353397,0,0,0.009042293,0.002384286
